"LEFT",1.4,6.1017,1.2585,0.274,4.46,1.14,6.3947,2.1316,0.25,4.26,0.91,1.25,32751,0.5870625,0.2048,0.038,0.27,0.6029375,0.2323,0.0459,0.2598,0.2574,0.2475,0.5930625,0.2395,0.5790625,0.2285,0.5047619047619047619047619048,0.52,0.4909090909090909090909090909,0.3947368421052631578947368421,0.5671641791044776119402985075,0.5,0.4736842105263157894736842105,24,0,3,9,"LEFT",1.14,8.6479,0.8233,0.237,3.2,1.26,9.4814,1.0047,0.271,4.26,1.27,1.26,29081,0.558461538461538,0.1741,0.0398,0.2852,0.597538461538462,0.1736,0.0412,0.3021,0.3026,0.179,0.593846153846154,0.174,0.586615384615385,0.1735,0.5523809523809523809523809524,0.5762711864406779661016949153,0.5217391304347826086956521739,0.4583333333333333333333333333,0.5802469135802469135802469136,0.4,0.4615384615384615384615384615,24,0,0,9,"Home"
"RIGHT",1.31,7.9438,0.8756,0.253,3.89,1.64,8.1761,1.7113,0.303,6.56,1.59,1.68,37273,0.538941176470588,0.1958,0.0362,0.2805,0.517294117647059,0.2248,0.038,0.2691,0.2889,0.2306,0.468705882352941,0.2378,0.526117647058824,0.2195,0.5471698113207547169811320755,0.6122448979591836734693877551,0.4912280701754385964912280702,0.5333333333333333333333333333,0.5526315789473684210526315789,0.8,0.5862068965517241379310344828,48,0,0,9,"RIGHT",1.24,7.7626,1.1273,0.256,3.79,1.48,6.2927,1.4634,0.273,4.68,1.54,1.42,17858,0.615,0.1815,0.0319,0.2738,0.589272727272727,0.2247,0.0342,0.2568,0.2571,0.2214,0.563454545454545,0.2177,0.568,0.2266,0.4811320754716981132075471698,0.5384615384615384615384615385,0.4259259259259259259259259259,0.5217391304347826086956521739,0.4698795180722891566265060241,0.5,0.5,48,0,1,9,"Home"
"RIGHT",1.18,6.75,0.7864,0.246,3.4,1.04,6.75,0.5,0.224,2.75,1.01,1.06,13854,0.547307692307692,0.2425,0.037,0.2557,0.559384615384615,0.2743,0.0415,0.2453,0.2642,0.286,0.516846153846154,0.3017,0.568769230769231,0.2659,0.4,0.4074074074074074074074074074,0.3921568627450980392156862745,0.4615384615384615384615384615,0.3797468354430379746835443038,0.4,0.28,24,0,0,9,"RIGHT",1.31,7.7899,0.9076,0.244,3.91,1.36,6.7895,1.3421,0.248,4.88,1.5,1.23,20553,0.605090909090909,0.1895,0.0266,0.272,0.614363636363636,0.2204,0.0281,0.2683,0.2786,0.1973,0.62,0.2033,0.615727272727273,0.2264,0.4811320754716981132075471698,0.6274509803921568627450980392,0.3454545454545454545454545455,0.4782608695652173913043478261,0.4819277108433734939759036145,0.3,0.5357142857142857142857142857,24,0,1,9,"Away"
"RIGHT",1.28,9.24,1.02,0.254,4.37,1.15,9.3556,1.0669,0.228,3.94,1.18,1.13,20980,0.606285714285714,0.249,0.038,0.2634,0.6405,0.2184,0.0364,0.2801,0.2916,0.2171,0.606928571428571,0.2539,0.646857142857143,0.2052,0.5,0.52,0.4821428571428571428571428571,0.4666666666666666666666666667,0.5131578947368421052631578947,0.8,0.380952380952380952380952381,48,0,2,9,"RIGHT",1.28,6.5854,1.0831,0.265,4.09,0.84,11.2785,0.6835,0.144,2.39,1.04,0.74,25506,0.57125,0.2031,0.0353,0.2773,0.50425,0.2244,0.0353,0.2597,0.2709,0.2344,0.50135,0.2291,0.5186,0.2229,0.5566037735849056603773584906,0.6226415094339622641509433962,0.4905660377358490566037735849,0.48,0.5802469135802469135802469136,0.6,0.4848484848484848484848484848,48,0,3,9,"Home"
"RIGHT",1.34,7.0974,1.1105,0.266,4.39,1.1,7.6579,1.2632,0.221,3.23,1.41,0.89,12319,0.709555555555556,0.2467,0.0333,0.2618,0.749666666666667,0.2468,0.0406,0.2658,0.2585,0.2634,0.756111111111111,0.2141,0.745444444444444,0.2616,0.6132075471698113207547169811,0.6792452830188679245283018868,0.5471698113207547169811320755,0.6666666666666666666666666667,0.5857142857142857142857142857,0.7,0.4666666666666666666666666667,24,0,1,9,"RIGHT",1.02,11.2953,0.6082,0.202,2.52,1.05,13.1777,0.7162,0.211,2.79,1.33,0.78,29361,0.610142857142857,0.1768,0.0212,0.2892,0.596714285714286,0.2043,0.023,0.2834,0.2771,0.2327,0.629071428571429,0.2337,0.586428571428572,0.1951,0.5327102803738317757009345794,0.5471698113207547169811320755,0.5185185185185185185185185185,0.7083333333333333333333333333,0.4819277108433734939759036145,0.4,0.6,24,0,0,9,"Home"
"RIGHT",1.81,7.1341,1.3171,0.331,6.89,1.81,7.1341,1.3171,0.331,6.89,1.67,1.94,8085,0.504733333333333,0.2272,0.0261,0.238,0.505866666666666,0.2713,0.0417,0.2437,0.2324,0.295,0.482266666666667,0.2652,0.502333333333333,0.2732,0.4299065420560747663551401869,0.4716981132075471698113207547,0.3888888888888888888888888889,0.5517241379310344827586206897,0.3846153846153846153846153846,0.4,0.3823529411764705882352941176,24,0,3,9,"RIGHT",1.18,7.0576,0.9065,0.238,3.62,1.18,7.2857,1.0286,0.246,3.59,1.3,1.07,7510,0.537,0.3021,0.0332,0.2353,0.607571428571429,0.3196,0.0341,0.2412,0.2277,0.3489,0.633785714285715,0.3225,0.432928571428571,0.3185,0.4571428571428571428571428571,0.5454545454545454545454545455,0.36,0.6,0.3857142857142857142857142857,0.7,0.4411764705882352941176470588,24,0,1,9,"Away"
"RIGHT",1.22,8.421,0.9588,0.248,3.85,1.03,8.4436,1.2764,0.205,2.45,1.07,0.99,18128,0.497823529411765,0.23,0.0336,0.2593,0.460117647058824,0.22,0.0394,0.2737,0.2703,0.2057,0.439882352941176,0.2298,0.448705882352941,0.2167,0.5769230769230769230769230769,0.6122448979591836734693877551,0.5454545454545454545454545455,0.655172413793103448275862069,0.5466666666666666666666666667,0.4,0.5,24,0,0,9,"RIGHT",1.36,6.0557,0.8242,0.266,4.44,1.4,6.6623,1.0519,0.275,4.54,1.49,1.32,15944,0.57675,0.173,0.0244,0.2755,0.599583333333333,0.2023,0.0343,0.2652,0.2494,0.2225,0.6325,0.2189,0.5915,0.1964,0.396226415094339622641509434,0.4181818181818181818181818182,0.3725490196078431372549019608,0.4827586206896551724137931034,0.3636363636363636363636363636,0.6,0.3666666666666666666666666667,24,0,1,9,"Away"
"RIGHT",1.06,9.2838,0.6689,0.224,2.59,1.08,8.7071,0.7988,0.233,2.56,1.01,1.17,25862,0.5204,0.2197,0.0328,0.2604,0.44435,0.2322,0.0359,0.2403,0.2148,0.2625,0.5052,0.2191,0.3913,0.2363,0.5188679245283018867924528302,0.5272727272727272727272727273,0.5098039215686274509803921569,0.5,0.525,0.4,0.5588235294117647058823529412,24,0,0,10,"RIGHT",1.05,8.2294,1.1029,0.233,3.16,1.11,7.2537,0.806,0.238,3.16,1.05,1.17,31142,0.515944444444444,0.1956,0.0337,0.268,0.433833333333333,0.201,0.0256,0.2476,0.2259,0.2212,0.398944444444444,0.1818,0.442444444444444,0.2097,0.5,0.568627450980392156862745098,0.4363636363636363636363636364,0.4242424242424242424242424242,0.5342465753424657534246575342,0.4,0.6666666666666666666666666667,24,0,0,10,"Home"
"RIGHT",1.19,8.2253,1.162,0.253,3.83,1.26,8.7978,0.986,0.267,4.17,1.17,1.36,23403,0.530625,0.1503,0.0409,0.2879,0.492125,0.1673,0.0273,0.2751,0.2878,0.1703,0.46875,0.1711,0.489125,0.166,0.4528301886792452830188679245,0.4716981132075471698113207547,0.4339622641509433962264150943,0.4838709677419354838709677419,0.44,0.5,0.5,48,0,3,9,"LEFT",1.29,7.7885,1.2462,0.272,4.57,1.29,7.7885,1.2462,0.272,4.57,0.89,1.41,14619,0.538923076923077,0.1824,0.0305,0.2603,0.533538461538462,0.1886,0.0399,0.2561,0.2774,0.1914,0.407153846153846,0.1761,0.550230769230769,0.1921,0.4433962264150943396226415094,0.4528301886792452830188679245,0.4339622641509433962264150943,0.4285714285714285714285714286,0.4487179487179487179487179487,0.5,0.4848484848484848484848484848,48,0,3,9,"Home"
"RIGHT",1.5,7.7965,1.7267,0.294,5.12,1.3,7.791,1.7463,0.266,4.3,1.32,1.28,32213,0.455625,0.1627,0.0237,0.2727,0.4340625,0.1997,0.0173,0.2497,0.2344,0.2243,0.3824375,0.2027,0.4344375,0.1982,0.3490566037735849056603773585,0.2909090909090909090909090909,0.4117647058823529411764705882,0.2972972972972972972972972973,0.3768115942028985507246376812,0.4,0.4444444444444444444444444444,48,0,0,9,"RIGHT",1.16,8.3844,0.523,0.248,3.02,1.25,7.5517,0.3103,0.259,2.78,1.41,1.11,18296,0.598571428571429,0.2205,0.0269,0.2707,0.635714285714286,0.2291,0.0264,0.2761,0.2857,0.2546,0.589214285714286,0.2645,0.636214285714286,0.2201,0.5096153846153846153846153846,0.5576923076923076923076923077,0.4615384615384615384615384615,0.6521739130434782608695652174,0.4691358024691358024691358025,0.5,0.5384615384615384615384615385,48,0,0,9,"Away"
