"RIGHT",1.22,7.9186,0.7663,0.235,3.39,1.36,7.0714,0.6429,0.204,1.93,1.29,1.2,22337,0.3938,0.1851,0.0268,0.2677,0.49276,0.2287,0.0273,0.2509,0.2519,0.2519,0.36444,0.1951,0.49332,0.2329,0,0,0,0,0,0,0,48,0,0,9,"RIGHT",1.3,6.7599,1.2567,0.248,4,1.06,8.1818,0,0.25,2.38,0.9,0.93,1788,0.200473684210526,0.2153,0.0207,0.2578,0.509263157894737,0.2,0.0333,0.2417,0.1667,0.2143,0.408368421052631,0.1509,0.468578947368421,0.2056,1,0,1,0,1,1,0,48,0,0,9,"Away"
"LEFT",1.14,8.5303,0.9994,0.238,3.27,1.47,8.2174,2.3478,0.258,5.17,2,1.32,21376,0.4341,0.2153,0.0388,0.2701,0.56235,0.1827,0.0278,0.2485,0.2281,0.1813,0.4488,0.1409,0.52085,0.2014,0,0,0,0,0,0,0,48,0,0,9,"RIGHT",1.31,6.8754,0.8754,0.25,3.92,1.6,10.8,0.6,0.344,3.6,1.78,1.5,33051,0.42176,0.1848,0.0384,0.2836,0.41372,0.1652,0.0296,0.2835,0.3406,0.1739,0.4566,0.1623,0.53776,0.1667,1,0,1,1,0,1,0,48,0,0,9,"Away"
"RIGHT",1.29,7.7273,0.7727,0.238,3.22,1.5,8.3571,0,0.273,5.14,1.83,1.16,26967,0.38104,0.1814,0.0242,0.2691,0.47364,0.1768,0.0342,0.3076,0.2686,0.2057,0.42564,0.2059,0.57548,0.1704,1,1,0,0,1,1,0,48,0,1,9,"RIGHT",1.27,8.5409,0.9374,0.243,3.85,1.38,7.7885,4.1538,0.306,7.79,1.46,1.33,26504,0.435769230769231,0.2014,0.0283,0.2637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,1,9,"Home"
"LEFT",1.37,6.2938,0.9226,0.275,4.16,1.18,4,1,0.235,1.93,0.69,1.5,10871,0.349916666666667,0.2354,0.0291,0.2537,0.483416666666666,0.2302,0.035,0.2928,0.3121,0.2548,0.453291666666667,0.2293,0.486,0.2364,1,1,0,0,1,1,0,48,0,1,9,"RIGHT",1.21,9.2731,0.7594,0.256,3.34,1.07,9.8182,1.9636,0.221,3.38,0.98,1.2,13119,0.351238095238095,0.2065,0.0328,0.257,0.512523809523809,0.1788,0.0373,0.2672,0.2754,0.1884,0.430380952380952,0.2077,0.451095238095238,0.1841,0,0,0,0,0,0,0,48,0,0,9,"Home"
"RIGHT",1.33,5.7114,1.0747,0.273,4.28,0.67,9,0,0.167,1.8,1.5,0.83,27087,0.4275,0.1885,0.0377,0.2789,0.561833333333333,0.1903,0.0306,0.2986,0.3182,0.1818,0.624041666666667,0.1609,0.54375,0.2033,0,0,0,0,0,0,0,48,0,1,9,"RIGHT",1.37,4.9163,1.1303,0.278,4.42,1.57,4.8,0,0.328,3.52,2.79,1.09,22319,0.342678571428571,0.2192,0.0382,0.2748,0.321357142857143,0.2168,0.0291,0.2714,0.305,0.2199,0.368821428571428,0.2662,0.454964285714286,0.2071,1,0,1,0,1,1,0,48,0,2,9,"Away"
"RIGHT",1.19,7.4131,0.9238,0.239,3.27,1,6,1,0.161,3,1,1,28729,0.4334,0.1991,0.0316,0.2696,0.54432,0.2132,0.0295,0.2861,0.3297,0.2418,0.45032,0.2318,0.59928,0.2114,1,1,0,1,0,1,0,48,0,0,9,"LEFT",1.33,9.1625,0.8126,0.24,4.07,1,12,0,0.172,0,2.57,0.62,13836,0.308,0.2425,0.0339,0.2566,0.43536,0.219,0.0397,0.2724,0.2695,0.2057,0.53404,0.2203,0.4298,0.2202,0,0,0,0,0,0,0,48,0,0,9,"Home"
"LEFT",1.06,9.4376,0.5356,0.209,2.48,0.98,9.3103,0.4655,0.2,1.86,0.71,1.08,42482,0.442666666666667,0.1779,0.0284,0.2752,0.510666666666667,0.1704,0.042,0.2789,0.2808,0.1921,0.500518518518519,0.1732,0.53337037037037,0.1734,1,1,0,0,1,1,0,48,0,3,9,"RIGHT",1.22,7.6618,1.0696,0.256,3.72,0.92,11.5714,0.551,0.167,3.31,0.8,1.07,24300,0.391111111111111,0.2314,0.0344,0.2584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,3,9,"Home"
"RIGHT",1.42,9,3,0.25,6,1.15,5.7115,0.5192,0.226,4.67,1.24,1,21973,0.46635294117647,0.1853,0.0269,0.2686,0.382352941176471,0.25,0.0312,0.25,0.6,0.2,0,0.5,0.411764705882353,0.2143,0,0,0,0,0,0,0,24,0,0,9,"LEFT",1.27,6.881,1.205,0.262,3.86,1.05,4.1538,0.6923,0.245,2.03,0.38,1.42,15334,0.58,0.2189,0.0318,0.2678,0.541642857142857,0.3235,0.0882,0.2353,0.3333,0.3333,0.214285714285714,0,0.511928571428571,0.3333,1,0,1,0,1,1,1,24,0,0,9,"Away"
"RIGHT",1.27,7.5375,0.9832,0.248,3.81,1.63,7.1053,1.4211,0.321,6.16,2.08,1.58,27428,0.628294117647059,0.1906,0.0373,0.2769,0.367647058823529,0.2727,0,0.2424,0,0.5,0.117647058823529,0.25,0.372529411764706,0.2759,0,0,0,0,0,0,0,24,0,1,9,"RIGHT",1.43,6.2404,1.1265,0.278,5.09,0.71,5.5714,0.4286,0.118,0.86,1,0.83,22890,0.666666666666667,0.2172,0.0374,0.274,0.684466666666667,0.1429,0.0476,0.381,0.4118,0.0588,0.133333333333333,0.5,0.805533333333333,0.0312,1,0,1,0,1,1,0,24,0,2,9,"Away"
"RIGHT",1.46,7.2414,1.0345,0.277,4.34,1.36,9,0.6429,0.17,3.86,1.68,0.88,14645,0.640235294117647,0.1981,0.0283,0.2622,0.580411764705882,0.1765,0,0.2647,0.2857,0.4286,0.426411764705882,0.1481,0.323529411764706,0.2857,0.5,0.5,0,0,1,0.5,0.5,24,0,2,9,"RIGHT",1.4,6.7639,0.9345,0.264,4.42,1.34,6.5172,1.8621,0.253,7.45,1.38,1.19,14918,0.557133333333333,0.1823,0.0207,0.2729,0.5778,0.1892,0,0.3514,0.3,0.3,0.166666666666667,0.3333,0.6722,0.1429,0.5,0,0.5,0,0.5,0.5,0.5,24,0,3,9,"Home"
